id,categoria_id,codigo,patologia
5393,1059,N831,Cisto do corpo lúteo
5394,1059,N832,Outros cistos ovarianos e os não especificados
5395,1059,N833,Atrofia adquirida do ovário e da trompa de Falópio
5396,1059,N834,Prolapso e hérnia do ovário e da trompa de Falópio
5397,1059,N835,"Torção do ovário, do pedículo ovariano e da trompa de Falópio"
5398,1059,N836,Hematossalpinge
5399,1059,N837,Hematoma do ligamento largo
5400,1059,N838,"Outros transtornos não-inflamatórios do ovário, da trompa de Falópio e do ligamento largo"
5401,1059,N839,"Transtornos não-inflamatórios do ovário, da trompa de Falópio e do ligamento largo, não especificados"
5402,1060,N840,Pólipo do corpo do útero
5403,1060,N841,Pólipo do colo do útero
5404,1060,N842,Pólipo da vagina
5405,1060,N843,Pólipo da vulva
5406,1060,N848,Pólipo de outras partes do trato genital feminino
5407,1060,N849,Pólipo do trato genital feminino não especificado
5408,1061,N850,Hiperplasia glandular endometrial
5409,1061,N851,Hiperplasia adenomatosa endometrial
5410,1061,N852,Hipertrofia do útero
5411,1061,N853,Subinvolução do útero
5412,1061,N854,Posição anormal do útero
5413,1061,N855,Inversão do útero
5414,1061,N856,Sinéquias intra-uterinas
5415,1061,N857,Hematometra
5416,1061,N858,Outros transtornos não-inflamatórios especificados do útero
5417,1061,N859,"Transtornos não-inflamatórios do útero, não especificados"
5418,1062,N86,Erosão e ectrópio do colo do útero
5419,1063,N870,Displasia cervical leve
5420,1063,N871,Displasia cervical moderada
5421,1063,N872,"Displasia cervical grave, não classificada em outra parte"
5422,1063,N879,"Displasia do colo do útero, não especificada"
5423,1064,N880,Leucoplasia do colo do útero
5424,1064,N881,Laceração antiga do colo do útero
5425,1064,N882,Estreitamento e estenose do colo do útero
5426,1064,N883,Incompetência do colo do útero
5427,1064,N884,Alongamento hipertrófico do colo do útero
5428,1064,N888,Outros transtornos não-inflamatórios especificados do colo do útero
5429,1064,N889,Transtorno não-inflamatório e não especificado do colo do útero
5430,1065,N890,Displasia vaginal leve
5431,1065,N891,Displasia vaginal moderada
5432,1065,N892,"Displasia vaginal grave, não classificada em outra parte"
5433,1065,N893,"Displasia da vagina, não especificada"
5434,1065,N894,Leucoplasia da vagina
5435,1065,N895,Estreitamento e atresia da vagina
5436,1065,N896,Anel himenal apertado
5437,1065,N897,Hematocolpos
5438,1065,N898,Outros transtornos não-inflamatórios especificados da vagina
5439,1065,N899,"Transtorno não-inflamatório da vagina, não especificado"
5440,1066,N900,Displasia vulvar leve
5441,1066,N901,Displasia vulvar moderada
5442,1066,N902,"Displasia vulvar grave, não classificada em outra parte"
5443,1066,N903,"Displasia de vulva, não especificada"
5444,1066,N904,Leucoplasia de vulva
5445,1066,N905,Atrofia da vulva
5446,1066,N906,Hipertrofia da vulva
5447,1066,N907,Cisto vulvar
5448,1066,N908,Outros transtornos não-inflamatórios especificados da vulva e do períneo
5449,1066,N909,Transtorno não-inflamatório e não especificado da vulva e do períneo
5450,1067,N910,Amenorréia primária
5451,1067,N911,Amenorréia secundária
5452,1067,N912,"Amenorréia, não especificada"
5453,1067,N913,Oligomenorréia primária
5454,1067,N914,Oligomenorréia secundária
5455,1067,N915,"Oligomenorréia, não especificada"
5456,1068,N920,Menstruação excessiva e freqüente com ciclo regular
5457,1068,N921,Menstruação excessiva e freqüente com ciclo irregular
5458,1068,N922,Menstruação excessiva na puberdade
5459,1068,N923,Sangramento da ovulação
5460,1068,N924,Sangramento abundante na pré-menopausa
5461,1068,N925,Outros tipos especificados de irregularidade da menstruação
5462,1068,N926,"Menstruação irregular, não especificada"
5463,1069,N930,Sangramentos pós-coito ou de contato
5464,1069,N938,Outros sangramentos anormais especificados do útero e da vagina
5465,1069,N939,"Sangramento anormal do útero ou da vagina, não especificado"
5466,1070,N940,Ovulação dolorosa [Mittelschmerz]
5467,1070,N941,Dispareunia
5468,1070,N942,Vaginismo
5469,1070,N943,Síndrome de tensão pré-menstrual
5470,1070,N944,Dismenorréia primária
5471,1070,N945,Dismenorréia secundária
5472,1070,N946,Dismenorréia não especificada
5473,1070,N948,Outras afecções especificadas associadas com os órgãos genitais femininos e com o ciclo menstrual
5474,1070,N949,Afecções não especificadas associadas com os órgãos genitais femininos e com o ciclo menstrual
5475,1071,N950,Sangramento pós-menopausa
5476,1071,N951,Estado da menopausa e do climatério feminino
5477,1071,N952,Vaginite atrófica pós-menopausa
5478,1071,N953,Condições associadas com a menopausa artificial
5479,1071,N958,Outros transtornos especificados da menopausa e da perimenopausa
5480,1071,N959,Transtorno não especificado da menopausa e da perimenopausa
5481,1072,N96,Abortamento habitual
5482,1073,N970,Infertilidade feminina associada à anovulação
5483,1073,N971,Infertilidade feminina de origem tubária
5484,1073,N972,Infertilidade feminina de origem uterina
5485,1073,N973,Infertilidade feminina de origem cervical
5486,1073,N974,Infertilidade feminina associada à fatores do parceiro
5487,1073,N978,Infertilidade feminina de outra origem
5488,1073,N979,Infertilidade feminina não especificada
5489,1074,N980,Infecção associada à inseminação artificial
5490,1074,N981,Hiperestimulação dos ovários
5491,1074,N982,Complicações relacionadas com a tentativa de introdução do óvulo fecundado artificialmente (in vitro)
5492,1074,N983,Complicações relacionadas com a tentativa de transferência do embrião
5493,1074,N988,Outras complicações associadas à fecundação artificial
5494,1074,N989,Complicações não especificadas associadas à fecundação artificial
5495,1075,N990,Insuficiência renal pós-procedimentos
5496,1075,N991,Estreitamento de uretra pós-procedimentos
5497,1075,N992,Aderências pós-operatórias da vagina
5498,1075,N993,Prolapso de cúpula de vagina pós-histerectomia
5499,1075,N994,Aderências do peritônio pélvico pós-procedimentos
5500,1075,N995,Mau funcionamento de abertura externa (estoma) do trato urinário
5501,1075,N998,Outros transtornos pós-procedimentos do aparelho geniturinário
5502,1075,N999,Transtorno pós-procedimento não especificado do aparelho geniturinário
5503,1076,O000,Gravidez abdominal
5504,1076,O001,Gravidez tubária
5505,1076,O002,Gravidez ovariana
5506,1076,O008,Outras formas de gravidez ectópica
5507,1076,O009,"Gravidez ectópica, não especificada"
5508,1077,O010,Mola hidatiforme clássica
5509,1077,O011,Mola hidatiforme incompleta ou parcial
5510,1077,O019,Mola hidatiforme não especificada
5511,1078,O020,Ovo claro e mola não-hidatiforme
5512,1078,O021,Aborto retido
5513,1078,O028,Outros produtos anormais da concepção especificados
5514,1078,O029,"Produto anormal da concepção, não especificado"
5515,1079,O030,"Aborto espontâneo - incompleto, complicado por infecção do trato genital ou dos órgãos pélvicos"
5516,1079,O031,"Aborto espontâneo - incompleto, complicado por hemorragia excessiva ou tardia"
5517,1079,O032,"Aborto espontâneo - incompleto, complicado por embolia"
5518,1079,O033,"Aborto espontâneo - incompleto, com outras complicações ou com complicações não especificadas"
5519,1079,O034,"Aborto espontâneo - incompleto, sem complicações"
5520,1079,O035,"Aborto espontâneo - completo ou não especificado, complicado por infecções do trato genital ou dos órgãos pélvicos"
5521,1079,O036,"Aborto espontâneo - completo ou não especificado, complicado por hemorragia excessiva ou tardia"
5522,1079,O037,"Aborto espontâneo - completo ou não especificado, complicado por embolia"
5523,1079,O038,"Aborto espontâneo - completo ou não especificado, com outras complicações ou com complicações não especificadas"
5524,1079,O039,"Aborto espontâneo - completo ou não especificado, sem complicações"
5525,1080,O040,"Aborto por razões médicas e legais - incompleto, complicado por infecção do trato genital ou dos órgãos pélvicos"
5526,1080,O041,"Aborto por razões médicas e legais - incompleto, complicado por hemorragia excessiva ou tardia"
5527,1080,O042,"Aborto por razões médicas e legais - incompleto, complicado por embolia"
5528,1080,O043,"Aborto por razões médicas e legais - incompleto, com outras complicações ou com complicações não especificadas"
5529,1080,O044,"Aborto por razões médicas e legais - incompleto, sem complicações"
5530,1080,O045,"Aborto por razões médicas e legais - completo ou não especificado, complicado por infecções do trato genital ou dos órgãos pélvicos"
5531,1080,O046,"Aborto por razões médicas e legais - completo ou não especificado, complicado por hemorragia excessiva ou tardia"
5532,1080,O047,"Aborto por razões médicas e legais - completo ou não especificado, complicado por embolia"
5533,1080,O048,"Aborto por razões médicas e legais - completo ou não especificado, com outras complicações ou com complicações não especificadas"
5534,1080,O049,"Aborto por razões médicas e legais - completo ou não especificado, sem complicações"
5535,1081,O050,"Outros tipos de aborto - incompleto, complicado por infecção do trato genital ou dos órgãos pélvicos"
5536,1081,O051,"Outros tipos de aborto - incompleto, complicado por hemorragia excessiva ou tardia"
5537,1081,O052,"Outros tipos de aborto - incompleto, complicado por embolia"
5538,1081,O053,"Outros tipos de aborto - incompleto, com outras complicações ou com complicações não especificadas"
5539,1081,O054,"Outros tipos de aborto - incompleto, sem complicações"
5540,1081,O055,"Outros tipos de aborto - completo ou não especificado, complicado por infecções do trato genital ou dos órgãos pélvicos"
5541,1081,O056,"Outros tipos de aborto - completo ou não especificado, complicado por hemorragia excessiva ou tardia"
5542,1081,O057,"Outros tipos de aborto - completo ou não especificado, complicado por embolia"
5543,1081,O058,"Outros tipos de aborto - completo ou não especificado, com outras complicações ou com complicações não especificadas"
5544,1081,O059,"Outros tipos de aborto - completo ou não especificado, sem complicações"
5545,1082,O060,"Aborto não especificado - incompleto, complicado por infecção do trato genital ou dos órgãos pélvicos"
5546,1082,O061,"Aborto não especificado - incompleto, complicado por hemorragia excessiva ou tardia"
5547,1082,O062,"Aborto não especificado - incompleto, complicado por embolia"
5548,1082,O063,"Aborto não especificado - incompleto, com outras complicações ou com complicações não especificadas"
5549,1082,O064,"Aborto não especificado - incompleto, sem complicações"
5550,1082,O065,"Aborto não especificado - completo ou não especificado, complicado por infecções do trato genital ou dos órgãos pélvicos"
5551,1082,O066,"Aborto não especificado - completo ou não especificado, complicado por hemorragia excessiva ou tardia"
5552,1082,O067,"Aborto não especificado - completo ou não especificado, complicado por embolia"
5553,1082,O068,"Aborto não especificado - completo ou não especificado, com outras complicações ou com complicações não especificadas"
5554,1082,O069,"Aborto não especificado - completo ou não especificado, sem complicações"
5555,1083,O070,"Falha de aborto provocado por razões médicas, complicado por infecção do trato genital ou dos órgãos pélvicos"
5556,1083,O071,"Falha de aborto provocado por razões médicas, complicado por hemorragia tardia ou excessiva"
5557,1083,O072,"Falha de aborto provocado por razões médicas, complicado por embolia"
5558,1083,O073,"Falha de aborto provocado por razões médicas, com outras complicações ou com complicações não especificadas"
5559,1083,O074,"Falha de aborto provocado por razões médicas, sem complicações"
5560,1083,O075,"Outras formas, e as não especificadas, de falha na provocação de aborto, complicadas por infecção do trato genital e por infecção dos órgãos pélvicos"
5561,1083,O076,"Outras formas, e as não especificadas, de falha na provocação de aborto, complicadas por hemorragia tardia ou excessiva"
5562,1083,O077,"Outras formas, e as não especificadas, de falha na provocação de aborto, complicadas por embolia"
5563,1083,O078,"Outras formas, e as não especificadas, de falha na provocação de aborto, com outras complicações ou com complicações não especificadas"
5564,1083,O079,"Outras formas, e as não especificadas, de falha na provocação de aborto, sem complicação"
5565,1084,O080,Infecção do trato genital e dos órgãos pélvicos conseqüente a aborto e gravidez ectópica e molar
5566,1084,O081,Hemorragia tardia ou excessiva conseqüente a aborto e a gravidez ectópica e molar
5567,1084,O082,Embolia conseqüente a aborto e a gravidez ectópica e molar
5568,1084,O083,Choque conseqüente a aborto e a gravidez ectópica e molar
5569,1084,O084,Insuficiência renal conseqüente a aborto e a gravidez ectópica e molar
5570,1084,O085,Distúrbios metabólicos conseqüentes a aborto e a gravidez ectópica e molar
5571,1084,O086,Lesão a órgãos e a tecidos pélvicos conseqüentes a aborto e a gravidez ectópica e molar
5572,1084,O087,Outras complicações venosas conseqüentes a aborto e a gravidez ectópica e molar
5573,1084,O088,Outras complicações conseqüentes a aborto e a gravidez ectópica e molar
5574,1084,O089,"Complicações conseqüentes a aborto e gravidez ectópica e molar, não especificadas"
5575,1085,O100,"Hipertensão essencial pré-existente complicando a gravidez, o parto e o puerpério"
5576,1085,O101,"Doença cardíaca hipertensiva pré-existente complicando a gravidez, o parto e o puerpério"
5577,1085,O102,"Doença renal hipertensiva pré-existente complicando a gravidez, o parto e o puerpério"
5578,1085,O103,"Doença cardíaca e renal hipertensiva pré-existente complicando a gravidez, o parto e o puerpério"
5579,1085,O104,"Hipertensão secundária pré-existente complicando a gravidez, o parto e o puerpério"
5580,1085,O109,"Hipertensão pré-existente não especificada, complicando a gravidez, o parto e o puerpério"
5581,1086,O11,Distúrbio hipertensivo pré-existente com proteinúria superposta
